1	584
1	603
1	715
1	721
1	756
1	853
1	939
1	964
1	989
1	998
2	337
2	343
2	471
2	574
2	591
2	633
2	820
2	870
2	949
2	995
3	85
3	204
3	244
3	669
3	749
3	766
3	804
3	807
3	928
3	986
4	55
4	83
4	640
4	646
4	669
4	749
4	804
4	857
4	918
4	970
5	40
5	441
5	445
5	447
5	465
5	812
5	841
5	883
5	956
5	963
6	86
6	473
6	516
6	627
6	795
6	811
6	819
6	938
6	962
6	994
7	395
7	405
7	465
7	695
7	697
7	796
7	819
7	899
7	938
7	974
8	714
8	838
8	841
8	900
8	928
8	949
8	977
8	987
8	996
8	998
9	36
9	226
9	390
9	413
9	587
9	686
9	772
9	874
9	887
9	891
10	216
10	532
10	645
10	655
10	710
10	729
10	807
10	932
10	966
10	994
11	134
11	577
11	605
11	652
11	731
11	815
11	888
11	910
11	955
11	978
12	15
12	319
12	701
12	706
12	749
12	750
12	793
12	803
12	868
12	982
13	126
13	173
13	805
13	814
13	828
13	829
13	899
13	901
13	911
13	989
14	109
14	216
14	619
14	705
14	828
14	830
14	888
14	951
14	976
14	998
15	12
15	346
15	384
15	734
15	753
15	791
15	822
15	879
15	917
15	925
16	93
16	163
16	218
16	330
16	547
16	733
16	737
16	747
16	891
16	963
17	40
17	105
17	165
17	166
17	275
17	421
17	798
17	821
17	977
17	990
18	54
18	246
18	355
18	488
18	760
18	867
18	881
18	885
18	974
18	998
19	361
19	419
19	464
19	597
19	784
19	848
19	893
19	986
19	992
19	1000
20	201
20	258
20	366
20	624
20	678
20	694
20	805
20	808
20	940
20	993
21	197
21	649
21	745
21	754
21	826
21	877
21	890
21	901
21	925
21	959
22	337
22	389
22	393
22	555
22	573
22	593
22	598
22	866
22	907
22	973
23	82
23	316
23	648
23	693
23	786
23	846
23	876
23	930
23	969
23	985
24	125
24	278
24	338
24	556
24	566
24	781
24	863
24	917
24	925
24	960
25	133
25	372
25	392
25	545
25	567
25	742
25	789
25	960
25	963
25	999
26	246
26	248
26	363
26	526
26	764
26	882
26	905
26	938
26	952
26	956
27	81
27	146
27	292
27	487
27	521
27	662
27	860
27	932
27	952
27	969
28	178
28	184
28	251
28	293
28	660
28	673
28	714
28	869
28	902
28	935
29	42
29	381
29	432
29	525
29	540
29	801
29	885
29	923
29	954
29	956
30	50
30	84
30	182
30	246
30	618
30	798
30	900
30	939
30	967
30	982
31	262
31	310
31	465
31	621
31	797
31	811
31	870
31	912
31	917
31	923
32	144
32	402
32	516
32	559
32	639
32	709
32	831
32	883
32	915
32	956
33	81
33	407
33	415
33	581
33	648
33	726
33	817
33	857
33	987
33	993
34	44
34	243
34	434
34	489
34	668
34	714
34	800
34	846
34	850
34	950
35	58
35	258
35	396
35	462
35	481
35	622
35	642
35	829
35	844
35	972
36	9
36	245
36	600
36	652
36	668
36	841
36	943
36	957
36	973
36	996
37	69
37	82
37	301
37	429
37	536
37	838
37	882
37	920
37	939
37	957
38	68
38	228
38	633
38	675
38	812
38	871
38	880
38	934
38	936
38	940
39	172
39	283
39	447
39	698
39	732
39	740
39	786
39	801
39	830
39	972
40	5
40	17
40	579
40	850
40	886
40	888
40	924
40	942
40	961
40	994
41	523
41	568
41	589
41	620
41	646
41	676
41	859
41	918
41	975
41	977
42	29
42	327
42	408
42	481
42	564
42	721
42	751
42	838
42	942
42	955
43	303
43	313
43	427
43	469
43	557
43	685
43	882
43	927
43	973
43	989
44	34
44	157
44	221
44	348
44	702
44	742
44	748
44	797
44	830
44	993
45	202
45	445
45	627
45	770
45	818
45	879
45	881
45	919
45	921
45	996
46	115
46	442
46	635
46	665
46	706
46	709
46	728
46	732
46	957
46	984
47	532
47	562
47	609
47	673
47	782
47	817
47	818
47	933
47	983
47	994
48	131
48	354
48	379
48	560
48	574
48	600
48	641
48	708
48	718
48	972
49	271
49	495
49	551
49	654
49	697
49	766
49	847
49	888
49	970
49	972
50	30
50	68
50	78
50	190
50	399
50	770
50	929
50	967
50	990
50	996
51	179
51	275
51	308
51	413
51	470
51	551
51	561
51	771
51	833
51	857
52	217
52	260
52	268
52	705
52	741
52	761
52	827
52	919
52	943
52	947
53	72
53	81
53	175
53	581
53	704
53	776
53	777
53	792
53	798
53	867
54	18
54	78
54	613
54	630
54	644
54	770
54	810
54	942
54	950
54	966
55	4
55	61
55	458
55	461
55	499
55	596
55	767
55	787
55	947
55	997
56	224
56	239
56	506
56	522
56	539
56	604
56	681
56	683
56	838
56	978
57	174
57	192
57	408
57	520
57	857
57	906
57	923
57	970
57	976
57	993
58	35
58	60
58	549
58	690
58	698
58	774
58	853
58	896
58	941
58	992
59	61
59	161
59	387
59	504
59	663
59	789
59	790
59	855
59	877
59	895
60	58
60	108
60	112
60	473
60	529
60	577
60	580
60	757
60	954
60	983
61	55
61	59
61	287
61	338
61	389
61	443
61	577
61	609
61	817
61	905
62	215
62	411
62	448
62	495
62	588
62	616
62	650
62	807
62	817
62	868
63	190
63	269
63	331
63	452
63	456
63	665
63	794
63	874
63	945
63	962
64	122
64	203
64	211
64	343
64	391
64	456
64	653
64	770
64	901
64	960
65	172
65	324
65	395
65	599
65	653
65	777
65	811
65	888
65	977
65	981
66	96
66	173
66	248
66	548
66	723
66	829
66	831
66	848
66	859
66	884
67	486
67	553
67	661
67	738
67	818
67	825
67	885
67	960
67	964
67	986
68	38
68	50
68	184
68	486
68	528
68	640
68	816
68	825
68	889
68	967
69	37
69	77
69	250
69	274
69	415
69	480
69	556
69	691
69	916
69	951
70	220
70	261
70	570
70	576
70	684
70	746
70	765
70	776
70	927
70	969
71	223
71	259
71	341
71	438
71	503
71	562
71	715
71	752
71	893
71	994
72	53
72	535
72	605
72	708
72	734
72	803
72	875
72	935
72	961
72	981
73	299
73	406
73	582
73	592
73	760
73	764
73	785
73	851
73	865
73	894
74	247
74	312
74	401
74	414
74	804
74	851
74	892
74	901
74	926
74	965
75	527
75	555
75	607
75	670
75	674
75	732
75	817
75	843
75	929
75	951
76	122
76	298
76	490
76	670
76	672
76	858
76	910
76	955
76	973
76	989
77	69
77	157
77	232
77	268
77	284
77	670
77	783
77	876
77	904
77	942
78	50
78	54
78	150
78	157
78	215
78	699
78	732
78	798
78	812
78	935
79	124
79	501
79	531
79	612
79	630
79	802
79	839
79	867
79	933
79	947
80	291
80	347
80	373
80	533
80	552
80	630
80	638
80	715
80	914
80	917
81	27
81	33
81	53
81	531
81	705
81	718
81	846
81	866
81	961
81	973
82	23
82	37
82	234
82	238
82	389
82	614
82	672
82	832
82	985
82	989
83	4
83	323
83	458
83	469
83	512
83	853
83	878
83	953
83	968
83	988
84	30
84	144
84	284
84	480
84	562
84	632
84	818
84	890
84	913
84	946
85	3
85	475
85	532
85	724
85	790
85	826
85	875
85	942
85	948
85	985
86	6
86	370
86	407
86	489
86	553
86	627
86	689
86	888
86	937
86	983
87	231
87	405
87	481
87	530
87	614
87	715
87	742
87	815
87	985
87	991
88	205
88	210
88	220
88	362
88	605
88	696
88	748
88	943
88	948
88	976
89	534
89	572
89	657
89	659
89	661
89	833
89	893
89	897
89	898
89	928
90	293
90	470
90	681
90	782
90	813
90	855
90	911
90	914
90	983
90	986
91	105
91	376
91	422
91	569
91	695
91	717
91	808
91	880
91	900
91	916
92	155
92	392
92	559
92	634
92	743
92	748
92	797
92	833
92	836
92	958
93	16
93	220
93	263
93	293
93	642
93	700
93	737
93	889
93	980
93	1000
94	138
94	214
94	659
94	716
94	719
94	854
94	858
94	884
94	939
94	966
95	318
95	391
95	475
95	533
95	567
95	754
95	836
95	883
95	891
95	997
96	66
96	102
96	454
96	549
96	660
96	866
96	923
96	930
96	936
96	991
97	104
97	184
97	348
97	474
97	530
97	551
97	817
97	833
97	975
97	998
98	280
98	647
98	662
98	715
98	721
98	834
98	954
98	959
98	964
98	987
99	109
99	151
99	192
99	207
99	423
99	438
99	716
99	783
99	918
99	967
100	425
100	454
100	502
100	542
100	597
100	649
100	793
100	867
100	888
100	943
101	225
101	467
101	499
101	636
101	789
101	859
101	865
101	896
101	897
101	925
102	96
102	118
102	205
102	416
102	699
102	736
102	930
102	938
102	942
102	978
103	107
103	276
103	303
103	387
103	416
103	461
103	576
103	709
103	813
103	954
104	97
104	171
104	290
104	451
104	456
104	542
104	678
104	803
104	895
104	973
105	17
105	91
105	422
105	540
105	688
105	780
105	919
105	939
105	945
105	967
106	237
106	338
106	412
106	421
106	561
106	595
106	657
106	759
106	879
106	969
107	103
107	222
107	407
107	572
107	624
107	705
107	804
107	835
107	956
107	965
108	60
108	264
108	421
108	483
108	787
108	838
108	856
108	864
108	871
108	901
109	14
109	99
109	152
109	161
109	200
109	457
109	643
109	686
109	934
109	937
110	286
110	300
110	317
110	460
110	658
110	896
110	989
110	992
110	994
110	996
111	162
111	253
111	413
111	662
111	680
111	782
111	789
111	810
111	968
111	977
112	60
112	191
112	465
112	594
112	729
112	801
112	810
112	836
112	954
112	969
113	292
113	448
113	520
113	530
113	547
113	609
113	628
113	635
113	852
113	990
114	129
114	436
114	463
114	782
114	832
114	883
114	921
114	923
114	972
114	980
115	46
115	526
115	567
115	618
115	773
115	788
115	794
115	831
115	843
115	922
116	431
116	537
116	625
116	628
116	640
116	748
116	749
116	776
116	787
116	999
117	196
117	359
117	394
117	531
117	571
117	584
117	682
117	898
117	940
117	999
118	102
118	147
118	263
118	326
118	354
118	378
118	403
118	611
118	740
118	856
119	317
119	463
119	505
119	558
119	597
119	744
119	751
119	889
119	983
119	990
120	129
120	153
120	194
120	452
120	478
120	565
120	601
120	705
120	881
120	890
120	918
121	170
121	298
121	305
121	348
121	421
121	589
121	686
121	711
121	869
121	901
121	952
122	64
122	76
122	382
122	416
122	519
122	570
122	823
122	849
122	926
122	970
122	984
123	236
123	295
123	537
123	539
123	704
123	716
123	816
123	899
123	935
123	970
123	987
124	79
124	235
124	236
124	630
124	785
124	811
124	842
124	942
124	943
124	951
124	975
125	24
125	506
125	517
125	627
125	632
125	849
125	878
125	908
125	967
125	991
125	998
126	13
126	343
126	416
126	469
126	547
126	769
126	788
126	849
126	932
126	986
126	999
127	511
127	537
127	545
127	546
127	592
127	659
127	807
127	890
127	895
127	925
127	966
128	133
128	348
128	360
128	371
128	447
128	672
128	690
128	705
128	710
128	817
128	968
129	114
129	120
129	348
129	603
129	652
129	737
129	803
129	804
129	834
129	839
129	971
130	151
130	209
130	581
130	685
130	713
130	807
130	829
130	886
130	916
130	948
130	988
131	48
131	219
131	268
131	380
131	402
131	459
131	615
131	661
131	669
131	833
131	895
132	394
132	473
132	657
132	760
132	800
132	912
132	945
132	957
132	967
132	974
